miRNA	TARGETSCAN-WORM	TARGETSCAN-VERT	MICRORNA.ORG	DIANA-MICROT	TARGETSCAN-FLY	TARBASE	MIRTARBASE	MIRECORDS	MIRDB	TARGETMINER	RNA22-HSA	RNA22-MMU	RNA22-DME	RNA22-CEL	a.value	m.value	p.value	q.value	rank	estimatedDEG
hsa-miR-6873-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1.5050893988118	0.851413457443761	0.631678579971144	0.960202675951151	908	0
hsa-miR-149-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000450")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-149-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-149-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-149-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-149-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.69320370737516	-0.140256005544166	0.907914685613672	0.997801439233938	1260	0
hsa-miR-142-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-142-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000433")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-142-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-142-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-142-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-142-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	16.6321386550241	-0.0254455809115264	0.92103416543647	1	1276	0
hsa-miR-543	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-543")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004954")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-543")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-543")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-543.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-543&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	8.04898074679977	-0.513764484003735	0.262227591363253	0.72040821830399	504	0
hsa-miR-542-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-542-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003340")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-542-5p")	none	none	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-542-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-542-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-542-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-542-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-0.424103162542738	-1.15615436478741	0.640382871466125	0.960202675951151	921	0
hsa-miR-374b-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004956")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-374b-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-374b-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-374b-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-374b-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.92320805163686	1.14891501902779	0.295149006032779	0.759587192862805	538	0
hsa-miR-5584-3p	none	none	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-5584-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-5584-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-5584-3p.html")	none	none	none	none	-5.9918566682682	-2.65297844109498	0.396497082495854	0.860954926181176	636	0
hsa-miR-6894-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0.388510431174944	0.0297238437408752	1	1	1376.5	0
hsa-let-7f-1-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004486")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-let-7f-1-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-let-7f-1-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-let-7f-1-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-let-7f-1-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	7.55590101502288	-0.213298243744613	0.633540450136555	0.960202675951151	911	0
hsa-miR-589-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003256")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-589-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-589-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-589-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-589-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.21740120102375	1.00248486390354	0.511936847064451	0.937922426033069	754	0
hsa-miR-6500-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	4.59484557871369	0.111111868305976	0.531609829036274	287	0
hsa-miR-654-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-654-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003330")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-654-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-654-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-654-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-654-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.9276243346844	0.184097569727553	0.780839664385744	0.984325597407778	1097	0
hsa-miR-1270	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-1270")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005924")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1270")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1270")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1270.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-1270&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.71058388814484	-0.335410293309097	0.645739462243683	0.960202675951151	932	0
hsa-miR-28-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-28-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000085")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-28-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-28-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-28-5p")	=HYPERLINK("http://mirecords.biolead.org/interactions.php?targetgene_type=refseq_acc&v=yes&mirna_acc=hsa-miR-28-5p")	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-28-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-28-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-28-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	9.12987076248654	-0.368938250827549	0.0494595982558017	0.417850507567354	163	0
hsa-miR-6740-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	3.02494615966125	1.57903103998202	0.243330327509618	0.695372853460475	485	0
hsa-miR-3157-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3157-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3157-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3157-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3157-3p.html")	none	none	none	none	1.02077878265081	1.3106538499082	0.485985909344421	0.923973210358528	729	0
hsa-miR-127-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-127-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004604")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-127-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-127-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-127-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-127-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.43822411374046	-0.0362391306870373	0.965544331126237	1	1330	0
hsa-miR-27b-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004588")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-27b-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-27b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-27b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-27b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	4.3848559834637	0.282424089584121	0.781242185498216	0.984325597407778	1098	0
hsa-miR-3150b-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3150b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3150b-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3150b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3150b-5p.html")	none	none	none	none	1.78001859615461	-0.689146759728498	0.725944609424104	0.980922669745875	1023	0
hsa-miR-509-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-509-3p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0002881")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-509-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-509-3p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-509-3p")	=HYPERLINK("http://mirecords.biolead.org/interactions.php?targetgene_type=refseq_acc&v=yes&mirna_acc=hsa-miR-509-3p")	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-509-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-509-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-509-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.58292781778051	-0.419342200459628	0.837956223352564	0.990117072094333	1173	0
hsa-miR-6886-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	3.12540537508496	0.404135994422587	0.86262579759231	648	0
hsa-miR-548ac	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-548ac")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-548ac")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-548ac")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-548ac.html")	none	none	none	none	1.01332919037647	0.464260135814715	0.842860213834431	0.992149836792166	1177	0
hsa-miR-340-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000750")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-340-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-340-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-340-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-340-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.91025098075778	-0.85898834413815	0.0860409115398936	0.503175963688998	237	0
hsa-miR-656-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003332")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-656-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-656-3p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-656-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	1.90042504353691	-0.504562342631302	0.719823940535457	0.980739836868494	1016	0
hsa-miR-6842-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	4.95952261731471	0.295161672772857	0.658059529444826	0.960202675951151	948	0
hsa-miR-509-3-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-509-3-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004975")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-509-3-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-509-3-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-509-3-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-509-3-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	4.78284121259254	0.0871729280811697	0.503423659668755	240	0
hsa-miR-154-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000452")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-154-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-154-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-154-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-154-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	1.68048401574421	0.703685134239679	0.710104067969444	0.977116202012122	1007	0
hsa-miR-218-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000275")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-218-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-218-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-218-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-218-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-218-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-218-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.15775193560091	-0.434643392568062	0.560681808428863	0.958205901951177	811	0
hsa-miR-146b-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-146b-3p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004766")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-146b-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-146b-3p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-146b-3p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-146b-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-146b-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-146b-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.55361065682875	0.0590347395298876	0.866602075423192	0.992149836792166	1206	0
hsa-miR-494-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0002816")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-494-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-494-3p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-494-3p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-494-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	7.34604881098988	-0.801151108962542	0.0349061631910019	0.415749479419133	115	0
hsa-miR-522-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0005451")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-522-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-522-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-522-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-522-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	5.47104835784598	0.0481823900583852	0.417850507567354	152	0
hsa-miR-211-3p	none	none	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-211-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-211-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-211-3p.html")	none	none	none	none	1.5461796522995	-0.67566129075147	0.753203269636803	0.983977818854161	1058	0
